Scan UUID,Business Name,Business URL,Scan Date,Status,Keyword,Pin Latitude,Pin Longitude,Rank,Found
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.681214717412765,-95.70289870050019,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.661897636202355,-95.7356925384743,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.65501300109988,-95.77494940153306,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.662198477327006,-95.81498667848135,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.680915915100147,-95.84662781906809,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.70941038335707,-95.86841265270799,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.74236791320623,-95.87599640020086,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.775305761225972,-95.86879051996803,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.80556171130214,-95.84552198485967,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.82362622210367,-95.81418011538403,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.87437437078614,-95.77275188695677,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.870007922785913,-95.73615131588666,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.857538429073326,-95.70072302664936,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.835798306149314,-95.66769549935971,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.809579127474183,-95.64432156241278,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.775283870193714,-95.6280372815712,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.74234241889625,-95.62333813702848,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.611139478053563,-95.77421498147675,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.7096643173911,-95.62820857157847,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.6764526677311,-95.6439800880217,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.650876957967174,-95.6663890573967,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.629191821426446,-95.69830480133835,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.61546404886817,-95.73638722516179,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.61553301296904,-95.81378042922239,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.62881962969978,-95.85082554418878,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.650099384426976,-95.8825973400009,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.677243643396796,-95.90641376670047,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.706882726534097,-95.92078833808596,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.741859883780347,-95.92652586846633,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.77569478783281,-95.92170803408749,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.808502853949754,-95.90626768947811,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.837006330852688,-95.88076283548754,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.855822180637524,-95.85255980432846,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,knee doctor near me,29.86964222470357,-95.81527349083875,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.77413892304286,-95.73961147611455,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.611139478053563,-95.77421498147675,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.786637615708845,-95.77514489605376,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.742762999999997,-95.7749334,3,Yes
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.742737297328205,-95.72440139638215,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.711903356152348,-95.73901322229634,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.69889240960163,-95.77564981025215,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.71203469364051,-95.81100262181853,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.743175653360492,-95.82546317726194,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.77374347582937,-95.81071534234296,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.830506024575563,-95.77620767954637,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.82354273976582,-95.73545930017379,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.804840749719528,-95.70350390806647,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.77558156593615,-95.68120375334412,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.743473631765205,-95.67387268954629,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.709376354311434,-95.68147026199502,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.681214717412765,-95.70289870050019,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.661897636202355,-95.7356925384743,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.65501300109988,-95.77494940153306,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.662198477327006,-95.81498667848135,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.680915915100147,-95.84662781906809,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.70941038335707,-95.86841265270799,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.74236791320623,-95.87599640020086,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.775305761225972,-95.86879051996803,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.80556171130214,-95.84552198485967,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.82362622210367,-95.81418011538403,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.87437437078614,-95.77275188695677,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.870007922785913,-95.73615131588666,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.857538429073326,-95.70072302664936,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.835798306149314,-95.66769549935971,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.809579127474183,-95.64432156241278,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.775283870193714,-95.6280372815712,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.74234241889625,-95.62333813702848,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.7096643173911,-95.62820857157847,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.6764526677311,-95.6439800880217,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.650876957967174,-95.6663890573967,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.629191821426446,-95.69830480133835,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.61546404886817,-95.73638722516179,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.61553301296904,-95.81378042922239,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.62881962969978,-95.85082554418878,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.650099384426976,-95.8825973400009,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.677243643396796,-95.90641376670047,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.706882726534097,-95.92078833808596,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.741859883780347,-95.92652586846633,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.77569478783281,-95.92170803408749,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.808502853949754,-95.90626768947811,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.837006330852688,-95.88076283548754,99,No
4d3dfc9a-66ac-4c60-ba0b-230991cdf26f,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-05-11 17:24:54,completed,sciatica,29.855822180637524,-95.85255980432846,99,No
